Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),walk-jump
9.603237554E1,9.292398039E-1,2.018867681E1,-3.621274209E0,2.053192111E1,1
9.604229854E1,5.410076348E-1,1.786445068E1,-3.957799011E0,1.830561281E1,1
9.605222254E1,4.272791442E-1,1.455249886E1,-3.671285737E0,1.501453061E1,1
9.606214554E1,1.202400669E0,1.124955877E1,-2.609504172E0,1.161067835E1,1
9.607206954E1,2.477536023E0,8.295584010E0,-1.623059596E0,8.808474400E0,1
9.608199254E1,2.971939741E0,5.867217808E0,-1.053355727E0,6.660797919E0,1
9.609191554E1,2.414729618E0,3.191025556E0,-3.238616337E-1,4.014778896E0,1
9.610183954E1,1.099109312E0,3.239304847E-1,7.098502260E-1,1.347909338E0,1
9.611176254E1,-2.135941100E-1,-1.789531580E0,1.873294552E0,2.599476523E0,1
9.612168654E1,-1.559448906E0,-4.191920357E0,3.165277927E0,5.479330390E0,1
9.613160954E1,-2.575525125E0,-6.218481102E0,3.371954781E0,7.528141599E0,1
9.614153254E1,-2.934264084E0,-7.284278242E0,3.245078387E0,8.497125924E0,1
9.615145654E1,-2.803218041E0,-7.368230225E0,2.849760416E0,8.382719277E0,1
9.616137954E1,-2.943645942E0,-7.931644537E0,2.433508244E0,8.803294773E0,1
9.617130354E1,-3.446690675E0,-8.871382724E0,2.315921906E0,9.795131562E0,1
9.618122654E1,-3.845716074E0,-9.604372137E0,1.981423749E0,1.053373326E1,1
9.619114954E1,-4.024914815E0,-9.834261267E0,1.221426047E0,1.069600465E1,1
9.620107354E1,-4.179186291E0,-9.601925662E0,5.172914743E-2,1.047211776E1,1
9.621099654E1,-4.467968577E0,-9.462449103E0,-8.935620674E-1,1.050233971E1,1
9.622092054E1,-4.790334055E0,-9.389837794E0,-1.326258438E0,1.062427953E1,1
9.623084354E1,-5.099129314E0,-9.312532926E0,-1.415965251E0,1.071117859E1,1
9.624076754E1,-5.276029807E0,-8.836695871E0,-1.301082666E0,1.037383731E1,1
9.625069054E1,-5.239594637E0,-8.166766341E0,-1.164688248E0,9.772713192E0,1
9.626061354E1,-5.069503226E0,-7.913325795E0,-1.115112045E0,9.463829192E0,1
9.627053754E1,-4.889584401E0,-7.956595191E0,-1.072295151E0,9.400279758E0,1
9.628046054E1,-4.751827508E0,-8.235177594E0,-1.104482757E0,9.571723818E0,1
9.629038454E1,-4.593714412E0,-8.665044424E0,-1.266353713E0,9.888824940E0,1
9.630030754E1,-4.319285870E0,-9.065410881E0,-1.399946219E0,1.013892274E1,1
9.631023054E1,-4.037337517E0,-9.317826995E0,-1.387508022E0,1.024925230E1,1
9.632015454E1,-3.786840459E0,-9.413333076E0,-1.379318411E0,1.023980076E1,1
9.633007754E1,-3.678827768E0,-9.479165708E0,-1.453312587E0,1.027134235E1,1
9.634000154E1,-3.650588348E0,-9.580150046E0,-1.598705943E0,1.037602674E1,1
9.634992454E1,-3.635653682E0,-9.607096939E0,-1.929585405E0,1.045167877E1,1
9.635984754E1,-3.577775018E0,-9.201822329E0,-2.439098328E0,1.016972020E1,1
9.636977154E1,-3.201996979E0,-8.158146375E0,-2.953684149E0,9.248372127E0,1
9.637969454E1,-2.566721265E0,-6.921205911E0,-3.157413422E0,8.028723985E0,1
9.638961854E1,-1.839158945E0,-5.362013698E0,-3.507186846E0,6.665887495E0,1
9.639954154E1,-2.100597605E-1,2.162206793E-1,-6.100425233E0,6.107869065E0,1
9.640946454E1,1.810795564E0,8.002646692E0,-1.262879298E0,8.301578089E0,1
9.641938854E1,5.206641483E0,1.984066924E1,3.810933326E1,4.327912376E1,1
9.642931154E1,7.116918651E0,2.573124083E1,3.420897847E1,4.339356512E1,1
9.643923554E1,9.060927821E0,2.484144663E1,-8.673932192E-1,2.645657300E1,1
9.644915854E1,1.152569469E1,1.830996876E1,-8.218952740E0,2.314406572E1,1
9.645908154E1,9.922305132E0,8.846061941E0,-3.917433051E0,1.385825504E1,1
9.646900554E1,5.022809701E0,4.396275866E0,1.155377069E0,6.774271544E0,1
9.647892854E1,2.827296875E-1,4.722518340E0,4.058704120E0,6.233393512E0,1
9.648885254E1,-3.734160262E0,8.435953438E0,2.698657546E0,9.612076562E0,1
9.649877587E1,-4.152122745E0,1.601344791E1,-7.309060496E-1,1.655913225E1,1
9.650869987E1,-1.883649532E0,2.246774371E1,-7.633782694E-1,2.255948558E1,1
9.651862287E1,-1.718071588E0,2.409854853E1,1.535450179E0,2.420845758E1,1
9.652854588E1,-2.629249927E0,2.017243090E1,2.685927866E0,2.051960361E1,1
9.653846987E1,-1.310513640E0,1.273397620E1,2.276130434E0,1.300201391E1,1
9.654839287E1,1.120022756E0,7.403781297E0,8.537247679E-1,7.536529337E0,1
9.655831688E1,2.940617377E0,5.905166237E0,-2.747203177E-1,6.602551787E0,1
9.656823987E1,3.770462993E0,5.533239468E0,-6.109055431E-1,6.723565704E0,1
9.657816287E1,3.305008255E0,4.134403635E0,1.079629898E-2,5.293060508E0,1
9.658808687E1,2.083951459E0,1.865448904E0,7.965030384E-1,2.908121453E0,1
9.659800988E1,6.754051557E-1,-5.326047474E-1,9.401198642E-1,1.274231259E0,1
9.660793387E1,-6.038615486E-1,-3.152494744E0,4.365075123E-1,3.239353437E0,1
9.661785687E1,-1.605458892E0,-5.594200784E0,-2.960141230E-1,5.827538505E0,1
9.662777987E1,-2.067859629E0,-6.887264578E0,-1.959214854E-1,7.193666801E0,1
9.663770387E1,-2.297554340E0,-7.560067431E0,9.218392754E-1,7.955071537E0,1
9.664762687E1,-2.594630902E0,-8.056124741E0,9.709264315E-1,8.519152159E0,1
9.665755087E1,-2.931614126E0,-8.269227101E0,2.803658044E-1,8.777988563E0,1
9.666747388E1,-3.198005670E0,-8.531986939E0,-3.753152311E-1,9.119369655E0,1
9.667739687E1,-3.383517942E0,-8.885983222E0,-9.027411727E-1,9.551116851E0,1
9.668732087E1,-3.683759310E0,-9.329104519E0,-1.253657800E0,1.010811217E1,1
9.669724387E1,-3.940599427E0,-9.843382924E0,-1.422928261E0,1.069790802E1,1
9.670716787E1,-4.194106923E0,-1.039497416E1,-1.510250434E0,1.131047643E1,1
9.671709087E1,-4.336062409E0,-1.083332004E1,-1.626826372E0,1.178171568E1,1
9.672701387E1,-4.433753595E0,-1.117438579E1,-1.659687139E0,1.213588193E1,1
9.673693788E1,-4.452431940E0,-1.118949617E1,-1.566795348E0,1.214429176E1,1
9.674686087E1,-4.431256249E0,-1.121582384E1,-1.475131910E0,1.214935186E1,1
9.675678487E1,-4.433184953E0,-1.115945083E1,-1.408740431E0,1.209012082E1,1
9.676670787E1,-4.426439605E0,-1.072590669E1,-1.338040139E0,1.168027368E1,1
9.677663187E1,-4.416635286E0,-1.003391795E1,-1.322355860E0,1.104240924E1,1
9.678655487E1,-4.374733846E0,-9.413994981E0,-1.398673865E0,1.047463060E1,1
9.679647787E1,-4.281928886E0,-9.052568057E0,-1.522146009E0,1.012920687E1,1
9.680640188E1,-4.179041572E0,-8.876411330E0,-1.722958983E0,9.961107077E0,1
9.681632487E1,-4.049105038E0,-8.729219955E0,-1.956941457E0,9.819580057E0,1
9.682624887E1,-3.844064235E0,-8.539939152E0,-2.225726266E0,9.626071264E0,1
9.683617187E1,-3.549784689E0,-8.323945929E0,-2.557392032E0,9.403685510E0,1
9.684609487E1,-3.148229785E0,-7.979323903E0,-2.907232114E0,9.057204828E0,1
9.685601887E1,-2.705001191E0,-7.615710704E0,-3.091804739E0,8.653053653E0,1
9.686594187E1,-2.218125763E0,-7.133266296E0,-3.004957799E0,8.051915382E0,1
9.687586588E1,-1.333432679E0,-4.258487983E0,-4.617838562E-2,4.462610789E0,1
9.688578887E1,1.011083866E0,7.297311101E0,1.525843671E1,1.694381689E1,1
9.689571187E1,2.864226135E0,9.052240028E0,1.383945079E1,1.678324281E1,1
9.690563587E1,4.802411771E0,1.046177393E1,4.474226267E0,1.235032685E1,1
9.691555887E1,1.142631074E1,1.965340163E1,8.576381339E0,2.429755316E1,1
9.692548287E1,1.893002037E1,2.624848786E1,7.217448660E0,3.315750822E1,1
9.693540587E1,2.172667929E1,2.510272596E1,2.061091770E0,3.326324613E1,1
9.694532887E1,1.865373475E1,2.074532238E1,4.290845890E0,2.822661119E1,1
9.695525287E1,1.035592412E1,1.635845936E1,4.786399755E0,1.994377045E1,1
9.696517587E1,4.546273904E0,1.502795935E1,5.628377759E-1,1.571066374E1,1
9.697509987E1,9.960749406E-1,1.456205204E1,-1.599645298E0,1.468347336E1,1
9.698502288E1,-1.766105587E0,1.459306333E1,-9.935179532E-2,1.469988086E1,1
9.699494687E1,-3.546908736E0,1.492430225E1,1.806335600E0,1.544597707E1,1
9.700486987E1,-2.708850705E0,1.475864362E1,2.005920074E0,1.513866404E1,1
9.701479287E1,1.147223711E-1,1.280507250E1,6.177112636E-1,1.282047620E1,1
9.702471687E1,2.148103601E0,9.529222552E0,1.520182514E-1,9.769521025E0,1
9.703463987E1,2.927476344E0,6.623362194E0,9.445457679E-1,7.302822140E0,1
9.704456387E1,2.681525789E0,3.586002050E0,1.343509332E0,4.674934073E0,1
9.705448688E1,1.844971078E0,4.971337831E-1,1.694976840E0,2.554213531E0,1
9.706440987E1,7.698289177E-1,-2.630594494E0,1.814310618E0,3.287002734E0,1
9.707433387E1,-1.411020845E-2,-4.946162644E0,1.509391478E0,5.171362164E0,1
9.708425687E1,-6.996570674E-1,-6.579967083E0,1.612153808E0,6.810618675E0,1
9.709418087E1,-1.446674827E0,-7.672902321E0,2.277133670E0,8.133365591E0,1
9.710410387E1,-2.115330542E0,-8.316776074E0,2.629277701E0,8.975326668E0,1
9.711402688E1,-2.708841349E0,-7.724439679E0,2.620439050E0,8.594852566E0,1
9.712395088E1,-3.204576186E0,-7.301281945E0,1.876845127E0,8.191494016E0,1
9.713387387E1,-3.750327813E0,-7.691988217E0,8.840593918E-1,8.603092610E0,1
9.714379787E1,-4.191344991E0,-7.895119320E0,9.771742545E-2,8.939229866E0,1
9.715372087E1,-4.561732481E0,-8.405093004E0,-3.459189391E-1,9.569464538E0,1
9.716364487E1,-4.936429954E0,-9.221832086E0,-6.118971578E-1,1.047783116E1,1
9.717356787E1,-5.422895492E0,-1.022870040E1,-1.010803565E0,1.162135239E1,1
9.718349087E1,-5.802583855E0,-1.113018435E1,-1.406678703E0,1.263050783E1,1
9.719341488E1,-5.937262774E0,-1.158679693E1,-1.387464752E0,1.309312838E1,1
9.720333787E1,-5.797520751E0,-1.157214264E1,-1.129567532E0,1.299236910E1,1
9.721326187E1,-5.539323496E0,-1.127540814E1,-9.303745291E-1,1.259700481E1,1
9.722318487E1,-5.071946193E0,-1.034045005E1,-9.519417648E-1,1.155663180E1,1
9.723310787E1,-4.695403047E0,-9.593892172E0,-1.267620951E0,1.075622795E1,1
9.724303187E1,-4.381209053E0,-9.254919725E0,-1.727851202E0,1.038431518E1,1
9.725295487E1,-4.068353780E0,-9.234978966E0,-2.167636663E0,1.032157874E1,1
9.726287888E1,-3.743540658E0,-9.432648768E0,-2.486254807E0,1.044846507E1,1
9.727280187E1,-3.430425476E0,-9.520388578E0,-2.737496799E0,1.048329654E1,1
9.728272487E1,-3.124131947E0,-9.551610371E0,-2.941359973E0,1.047115369E1,1
9.729264887E1,-2.773115990E0,-9.578745545E0,-3.098437235E0,1.044235854E1,1
9.730257187E1,-2.363976663E0,-9.551298714E0,-3.270083420E0,1.036866136E1,1
9.731249587E1,-1.900562603E0,-9.242976787E0,-3.394238520E0,1.002824078E1,1
9.732241887E1,-1.395584196E0,-8.520228188E0,-3.280138292E0,9.235867628E0,1
9.733234288E1,-9.489995921E-1,-7.550433558E0,-2.878338683E0,8.135999061E0,1
9.734226587E1,-3.024276415E-1,-3.671687733E0,-2.062497733E0,4.222161790E0,1
9.735218887E1,-2.911705819E-1,-9.248529303E-1,-1.128076419E0,1.487511229E0,1
9.736211287E1,8.562118810E-1,2.870999258E0,9.030394245E0,9.514397288E0,1
9.737203587E1,3.529909126E0,1.218683586E1,2.644112555E1,2.932767204E1,1
9.738195987E1,8.345832642E0,1.900292696E1,1.707974499E1,2.687902239E1,1
9.739188287E1,1.550046350E1,2.309324610E1,5.061317124E0,2.826975973E1,1
9.740180587E1,1.902367522E1,2.371433734E1,4.143547803E0,3.068287801E1,1
9.741172987E1,1.721273640E1,2.375796693E1,5.276239722E0,2.980868988E1,1
9.742165287E1,1.024603272E1,1.964546112E1,5.886100221E0,2.292534634E1,1
9.743157687E1,5.326488354E0,1.527782140E1,5.250706100E0,1.701038564E1,1
9.744149987E1,2.856915654E0,1.472902396E1,1.000294876E0,1.503684487E1,1
9.745142387E1,6.453016430E-1,1.554143961E1,-6.298211396E-1,1.556757637E1,1
9.746134687E1,-1.604283017E0,1.724293259E1,1.460215225E0,1.737885718E1,1
9.747126987E1,-2.337548710E0,1.801373010E1,3.356981231E0,1.847235581E1,1
9.748119387E1,-8.417026001E-1,1.618807501E1,2.378751700E0,1.638354953E1,1
9.749111687E1,8.483464989E-1,1.280126947E1,1.527371520E0,1.291994797E1,1
9.750104000E1,1.713793765E0,9.236536079E0,2.349623357E0,9.683564309E0,1
9.751096300E1,2.187130257E0,5.486129036E0,3.164572168E0,6.700422939E0,1
9.752088600E1,2.346563655E0,2.204992624E0,3.016686729E0,4.412340907E0,1
9.753081000E1,2.000638869E0,-1.155236151E0,2.183330883E0,3.178688439E0,1
9.754073300E1,1.540862947E0,-4.227605329E0,1.210980435E0,4.659761695E0,1
9.755065700E1,1.183159237E0,-6.254053223E0,1.178803792E0,6.473223762E0,1
9.756058000E1,7.634823498E-1,-7.370325868E0,2.165095317E0,7.719601442E0,1
9.757050300E1,-4.568429589E-3,-8.590255612E0,2.819496397E0,9.041132246E0,1
9.758042700E1,-1.011962410E0,-8.871283906E0,1.663948590E0,9.082536594E0,1
9.759035000E1,-2.055407691E0,-8.779002564E0,-6.146522927E-1,9.037332805E0,1
9.760027400E1,-2.999511117E0,-8.859978315E0,-1.764480354E0,9.518911366E0,1
9.761019700E1,-3.704339170E0,-9.440746577E0,-2.030899964E0,1.034284193E1,1
9.762012100E1,-4.396175002E0,-1.009620483E1,-1.881595990E0,1.117139697E1,1
9.763004400E1,-5.035192934E0,-1.070452108E1,-1.543021739E0,1.192983049E1,1
9.763996700E1,-5.740472392E0,-1.155808359E1,-1.565847514E0,1.299977685E1,1
9.764989100E1,-6.247838802E0,-1.189352783E1,-1.832384069E0,1.355909751E1,1
9.765981400E1,-6.280788447E0,-1.165560345E1,-1.976225574E0,1.338681676E1,1
9.766973800E1,-6.042819634E0,-1.091197796E1,-2.026295282E0,1.263696184E1,1
9.767966100E1,-5.637517542E0,-9.799884317E0,-1.905511687E0,1.146517821E1,1
9.768958400E1,-5.197662499E0,-8.874644301E0,-1.804230895E0,1.044175541E1,1
9.769950800E1,-4.768977392E0,-8.367876061E0,-1.785312229E0,9.795500747E0,1
9.770943100E1,-4.283046581E0,-8.152703202E0,-1.715840875E0,9.367772811E0,1
9.771935500E1,-3.747208031E0,-8.119795657E0,-1.528422264E0,9.072415564E0,1
9.772927800E1,-3.331487078E0,-8.087508502E0,-1.353886970E0,8.850966605E0,1
9.773920200E1,-3.088689927E0,-8.008079925E0,-1.277456406E0,8.677628963E0,1
9.774912500E1,-2.945873731E0,-8.015273754E0,-1.276453024E0,8.634356821E0,1
9.775904800E1,-2.806802677E0,-8.040212129E0,-1.344774377E0,8.621575869E0,1
9.776897200E1,-2.698879156E0,-8.030137376E0,-1.430979731E0,8.591551546E0,1
9.777889500E1,-2.625205993E0,-7.996308310E0,-1.485799717E0,8.546359101E0,1
9.778881900E1,-2.592652204E0,-7.949003166E0,-1.441079627E0,8.484409660E0,1
9.779874200E1,-2.498804978E0,-7.785929584E0,-1.367766652E0,8.290688235E0,1
9.780866500E1,-2.150150127E0,-7.251919166E0,-1.007869944E0,7.630811161E0,1
9.781858900E1,-1.065604474E0,-5.266024636E0,2.077802527E0,5.760537449E0,1
9.782851200E1,8.134266347E-2,-2.515111985E0,8.374534285E0,8.744439915E0,1
9.783843600E1,9.970958644E-1,-2.198523849E-1,9.950333176E0,1.000258294E1,1
9.784835900E1,3.257943139E0,4.639115410E0,1.198991216E1,1.326248766E1,1
9.785828300E1,5.913663996E0,9.773280070E0,1.330354295E1,1.753489892E1,1
9.786820600E1,7.995039464E0,1.282578333E1,1.123666916E1,1.883305891E1,1
9.787812900E1,9.907434493E0,1.604217528E1,6.557859930E0,1.996281976E1,1
9.788805300E1,1.236278793E1,1.690331578E1,1.866133321E0,2.102482018E1,1
9.789797600E1,1.350263363E1,1.770987135E1,6.235790030E0,2.312673205E1,1
9.790790000E1,8.672416009E0,1.609658245E1,4.554990641E0,1.884300151E1,1
9.791782300E1,4.148703294E0,1.285698057E1,-2.368080532E0,1.371573891E1,1
9.792774700E1,2.284082648E0,1.316298524E1,-3.987081575E0,1.394195229E1,1
9.793767000E1,4.248911414E-1,1.694165948E1,-7.720996839E-1,1.696456591E1,1
9.794759300E1,-1.161445017E0,2.021300590E1,2.758752598E0,2.043343529E1,1
9.795751700E1,-1.110251474E0,2.036918269E1,2.670865730E0,2.057352147E1,1
9.796744000E1,6.427744764E-1,1.619932271E1,9.253800568E-1,1.623845878E1,1
9.797736400E1,2.949064849E0,1.018613033E1,3.084151903E-1,1.060892806E1,1
9.798728700E1,4.042191290E0,6.257345206E0,6.095666769E-1,7.474306054E0,1
9.799721000E1,4.184195015E0,4.225851749E0,7.308177567E-1,5.991611263E0,1
9.800713400E1,3.547811838E0,2.955604375E0,6.017876874E-1,4.656684924E0,1
9.801705700E1,2.504804513E0,7.604257178E-1,6.262046367E-1,2.691546985E0,1
9.802698100E1,1.230450347E0,-2.396211779E0,5.906407017E-1,2.757661216E0,1
9.803690400E1,-4.623598069E-2,-4.868629734E0,6.587157404E-1,4.913206659E0,1
9.804682800E1,-1.229454567E0,-6.715653477E0,7.099088444E-1,6.864075372E0,1
9.805675100E1,-2.268244587E0,-8.142539572E0,8.875832163E-1,8.499040426E0,1
9.806667400E1,-2.945578739E0,-8.775724615E0,1.392441902E0,9.361018699E0,1
9.807659800E1,-3.406788691E0,-9.128064381E0,1.493535144E0,9.856896863E0,1
9.808652100E1,-3.488930669E0,-8.766291302E0,9.781894042E-1,9.485639404E0,1
9.809644500E1,-3.538192291E0,-8.638589866E0,1.274166763E-1,9.335966719E0,1
9.810636800E1,-3.547196711E0,-8.772210438E0,-5.943109989E-1,9.480901120E0,1
9.811629100E1,-3.775593925E0,-9.105761347E0,-8.356326056E-1,9.892839887E0,1
9.812621500E1,-4.127630513E0,-9.629852548E0,-9.051998538E-1,1.051621512E1,1
9.813613800E1,-4.483093278E0,-1.028574350E1,-1.079053363E0,1.127204510E1,1
9.814606200E1,-4.797758849E0,-1.071977764E1,-1.364046654E0,1.182339824E1,1
9.815598500E1,-4.893994663E0,-1.083687749E1,-1.526785190E0,1.198833477E1,1
9.816590900E1,-4.777178112E0,-1.064868953E1,-1.402536535E0,1.175513199E1,1
9.817583200E1,-4.634998385E0,-1.017568721E1,-1.251277252E0,1.125137836E1,1
9.818575500E1,-4.412036743E0,-9.396776100E0,-1.074238765E0,1.043644854E1,1
9.819567900E1,-4.137690063E0,-8.691412443E0,-9.217661852E-1,9.670097322E0,1
9.820560200E1,-3.961291846E0,-8.360523187E0,-8.759613635E-1,9.292873041E0,1
9.821552600E1,-3.844285845E0,-8.241145847E0,-9.237776273E-1,9.140480493E0,1
9.822544900E1,-3.722296846E0,-8.134466906E0,-1.030187085E0,9.004794894E0,1
9.823537300E1,-3.541739797E0,-7.950668453E0,-1.225856921E0,8.789753969E0,1
9.824529600E1,-3.313567994E0,-7.667404768E0,-1.461899369E0,8.479739294E0,1
9.825521900E1,-3.053041500E0,-7.361487216E0,-1.743578897E0,8.157979149E0,1
9.826514300E1,-2.772625117E0,-7.039051280E0,-2.082897645E0,7.846920132E0,1
9.827506600E1,-2.483739042E0,-6.651330011E0,-2.354504174E0,7.480163130E0,1
9.828499000E1,-2.087062763E0,-5.810772881E0,-2.695723121E0,6.737049472E0,1
9.829491300E1,-9.288234821E-1,-3.140292774E0,-2.527957149E0,4.136993971E0,1
9.830483600E1,1.098509680E0,6.517803580E-1,3.326801704E0,3.563586779E0,1
9.831476000E1,4.324545148E0,5.487332978E0,1.823874616E1,1.953111301E1,1
9.832468300E1,5.879882877E0,1.055881783E1,1.840438492E1,2.201778919E1,1
9.833460700E1,7.343267292E0,1.461325260E1,8.258218548E0,1.832126905E1,1
9.834453000E1,9.554072049E0,1.515646010E1,3.382891998E0,1.823300671E1,1
9.835445400E1,1.252132817E1,1.560788152E1,2.379739295E0,2.015075145E1,1
9.836437700E1,1.579934042E1,1.402903623E1,1.519503068E0,2.118352909E1,1
9.837430000E1,1.707854046E1,1.219840516E1,5.421881000E0,2.167658705E1,1
9.838422400E1,1.096905146E1,1.144344308E1,4.912915961E0,1.659545789E1,1
9.839414700E1,4.757226827E0,1.282156515E1,1.499847652E0,1.375766270E1,1
9.840407100E1,7.850986290E-1,1.456153749E1,6.676859540E-1,1.459796419E1,1
9.841399400E1,-2.124956521E0,1.658891567E1,1.617619054E0,1.680250740E1,1
9.842391700E1,-3.604825991E0,1.831468629E1,3.920322452E0,1.907331729E1,1
9.843384100E1,-2.401275467E0,1.776456387E1,3.590080775E0,1.828208230E1,1
9.844376400E1,2.240024462E-1,1.451941064E1,9.546915641E-1,1.455248770E1,1
9.845368800E1,2.346643177E0,1.053363036E1,-2.338959351E-1,1.079438790E1,1
9.846361100E1,3.313677629E0,6.642969078E0,5.163956809E-1,7.441516115E0,1
9.847353500E1,3.166403808E0,2.626680953E0,1.401017429E0,4.346080503E0,1
9.848345800E1,2.150482833E0,-9.400539368E-1,1.768627784E0,2.938761994E0,1
9.849338100E1,1.148642538E0,-3.678477520E0,1.866765989E0,4.281984564E0,1
9.850330517E1,4.406067029E-1,-5.189720226E0,1.662853407E0,5.467395334E0,1
9.851322817E1,-2.284007218E-1,-5.715512382E0,1.571061915E0,5.931903929E0,1
9.852315217E1,-9.842682427E-1,-6.399931313E0,1.512959303E0,6.649582742E0,1
9.853307517E1,-1.805140137E0,-7.001533206E0,1.124525989E0,7.317414628E0,1
9.854299917E1,-2.346902501E0,-7.268236406E0,4.197213256E-1,7.649273024E0,1
9.855292217E1,-2.717128024E0,-7.697363563E0,-3.375561051E-1,8.169830759E0,1
9.856284517E1,-3.026687514E0,-8.389157002E0,-8.018602574E-1,8.954427530E0,1
9.857276917E1,-3.299580284E0,-9.057376807E0,-8.844533479E-1,9.680163346E0,1
9.858269217E1,-3.554915328E0,-9.640830696E0,-8.438596380E-1,1.030995337E1,1
9.859261617E1,-3.708610269E0,-9.999445109E0,-8.189188512E-1,1.069641626E1,1
9.860253917E1,-3.864440027E0,-1.024044512E1,-7.068248767E-1,1.096814544E1,1
9.861246317E1,-3.974265355E0,-1.050873058E1,-6.255023861E-1,1.125253112E1,1
9.862238617E1,-4.019222258E0,-1.062101115E1,-6.456483829E-1,1.137439613E1,1
9.863230917E1,-3.973521882E0,-1.061752855E1,-7.589995819E-1,1.136208031E1,1
9.864223317E1,-3.724481366E0,-1.013679387E1,-8.329873252E-1,1.083144585E1,1
9.865215617E1,-3.398409923E0,-9.214804902E0,-8.740909123E-1,9.860317151E0,1
9.866208017E1,-3.229076312E0,-8.762905179E0,-9.920118566E-1,9.391460405E0,1
9.867200317E1,-3.177549771E0,-8.647801570E0,-1.181642834E0,9.288572243E0,1
9.868192617E1,-3.162162823E0,-8.607155820E0,-1.411968240E0,9.277718433E0,1
9.869185017E1,-3.160812116E0,-8.583178142E0,-1.636380869E0,9.291900914E0,1
9.870177317E1,-3.131091888E0,-8.641728652E0,-1.825085574E0,9.370920331E0,1
9.871169717E1,-3.086018334E0,-8.821863824E0,-1.971443721E0,9.551721355E0,1
9.872162017E1,-2.998348691E0,-9.117687328E0,-2.098448607E0,9.824754635E0,1
9.873154417E1,-2.846741791E0,-9.266331736E0,-2.294860089E0,9.961687884E0,1
9.874146717E1,-2.508632393E0,-9.205887898E0,-2.539639885E0,9.873772290E0,1
9.875139017E1,-2.013266808E0,-9.023810865E0,-2.715884905E0,9.636308245E0,1
9.876131417E1,-1.495031886E0,-8.678543891E0,-2.768060195E0,9.231164696E0,1
9.877123717E1,-8.620555884E-1,-7.709351524E0,-2.757734305E0,8.233003052E0,1
9.878116117E1,4.466512620E-2,-3.299025968E0,-2.454777783E0,4.112359575E0,1
9.879108417E1,8.743367878E-1,1.543522845E0,2.816719262E0,3.328788818E0,1
9.880100817E1,3.659384606E0,7.714916904E0,2.416439753E1,2.562867821E1,1
9.881093117E1,5.737656373E0,1.096809836E1,1.956808023E1,2.315447357E1,1
9.882085417E1,9.708510463E0,1.622482125E1,5.366986755E0,1.965463169E1,1
9.883077817E1,1.494754026E1,2.106046859E1,5.586028715E0,2.642302053E1,1
9.884070117E1,1.551473538E1,2.022562185E1,6.464811434E0,2.629784364E1,1
9.885062517E1,1.265758701E1,1.755820861E1,3.816896609E0,2.197894215E1,1
9.886054817E1,7.360866827E0,1.761630187E1,5.150455588E0,1.977482351E1,1
9.887047217E1,2.872014627E0,1.708729257E1,3.138082527E0,1.760884998E1,1
9.888039517E1,8.010656208E-1,1.493099381E1,-7.211254120E-1,1.496984649E1,1
9.889031817E1,-2.911588874E-1,1.543899756E1,-1.337153847E0,1.549952902E1,1
9.890024217E1,-2.099647140E0,1.747917531E1,1.392830742E0,1.765984329E1,1
9.891016517E1,-2.821684133E0,1.846424520E1,3.765573551E0,1.905439047E1,1
9.892008917E1,-1.532803729E0,1.699096437E1,4.094877335E0,1.754452558E1,1
9.893001217E1,1.005300093E0,1.227773200E1,2.797858776E0,1.263255101E1,1
