Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2),WalkingJumping
2.442447701E2,7.436867474E-1,-4.542239326E0,-6.129622135E0,7.665329451E0,0
2.442546961E2,1.035805309E0,-4.562688793E0,-6.232532546E0,7.793297351E0,0
2.442646211E2,9.434342122E-1,-4.703311406E0,-6.364155709E0,7.969547301E0,0
2.442745471E2,7.319923161E-1,-4.947064285E0,-6.135638920E0,7.915511528E0,0
2.442844721E2,4.113681395E-1,-5.418324723E0,-5.655531644E0,7.842990803E0,0
2.442943981E2,-5.427327096E-2,-5.880918419E0,-5.143203871E0,7.812854350E0,0
2.443043231E2,-8.097137989E-1,-6.204643081E0,-4.622929732E0,7.779762947E0,0
2.443142491E2,-1.631255638E0,-6.184102398E0,-4.019717517E0,7.553955675E0,0
2.443241741E2,-2.022845424E0,-6.039786099E0,-3.284610535E0,7.166560269E0,0
2.443341001E2,-1.961774765E0,-5.922953467E0,-2.443190648E0,6.700680454E0,0
2.443440251E2,-1.620243577E0,-5.537410871E0,-1.505470335E0,5.962763565E0,0
2.443539511E2,-1.184994531E0,-4.752152613E0,-3.342902890E-1,4.909064727E0,0
2.443638761E2,-7.519174343E-1,-3.410323625E0,1.352044074E0,3.744824460E0,0
2.443738021E2,-5.752987772E-2,-1.668972518E0,3.899882340E0,4.242388622E0,0
2.443837271E2,9.432903707E-1,4.907182181E-1,7.014609919E0,7.094741250E0,0
2.443936531E2,1.248725820E0,3.210933571E0,9.973896285E0,1.055215702E1,0
2.444035781E2,6.795283198E-2,7.647963946E0,1.262615939E1,1.476197382E1,0
2.444135041E2,7.655087024E-2,1.327856599E1,1.400796053E1,1.930153188E1,0
2.444234291E2,2.039085627E0,1.664413678E1,1.091194521E1,2.000639167E1,0
2.444333551E2,2.683767904E0,1.597314188E1,4.922598365E0,1.692855122E1,0
2.444432801E2,1.170612574E0,1.073202756E1,8.524527061E-1,1.082928552E1,0
2.444532061E2,-3.392700702E-2,3.926928636E0,-2.048735726E-1,3.932415636E0,0
2.444631311E2,2.257403849E-1,-7.885017085E-1,-1.109428186E0,1.379682777E0,0
2.444730571E2,1.483289946E0,-4.743064871E0,-2.429949920E0,5.531859547E0,0
2.444829821E2,3.162569497E0,-8.470437393E0,-2.814931768E0,9.469635490E0,0
2.444929081E2,4.310687247E0,-1.091838534E1,-2.541634078E0,1.201053982E1,0
2.445028331E2,4.718162456E0,-9.506205572E0,-1.934808868E0,1.078760802E1,0
2.445127591E2,4.325868373E0,-3.880908710E0,-7.941629827E-2,5.812133562E0,0
2.445226841E2,2.589730351E0,2.857061250E0,1.023414474E0,3.989596403E0,0
2.445326101E2,1.432240391E-1,1.063315933E1,-2.912737852E-1,1.063811218E1,0
2.445425351E2,-2.855364972E0,1.773239717E1,-4.808364236E-1,1.796725416E1,0
2.445524611E2,-4.422173769E0,2.249240961E1,1.421991391E0,2.296706708E1,0
2.445623861E2,-2.913176686E0,1.902539430E1,2.927303267E0,1.946847018E1,0
2.445723121E2,-1.842210023E0,3.538766488E0,-3.692470492E0,5.436078030E0,0
2.445822371E2,1.942889428E0,-9.198384751E0,-1.336041531E1,1.633663976E1,0
2.445921631E2,7.538400573E0,-1.779339064E1,-1.342449612E1,2.352975414E1,0
2.446020881E2,9.893714586E0,-2.011644264E1,-7.674305652E0,2.369497458E1,0
2.446120141E2,6.653906295E0,-1.305823822E1,-1.573686292E0,1.474003199E1,0
2.446219391E2,4.172663721E-1,-5.727764053E0,2.666131532E0,6.331638779E0,0
2.446318651E2,-4.074470260E0,-3.475701928E-2,1.159663370E0,4.236429520E0,0
2.446417901E2,-5.797188630E0,4.382979298E0,-4.321301405E0,8.455267551E0,0
2.446517161E2,-5.279864411E0,6.456610129E0,-8.448820821E0,1.187212516E1,0
2.446616411E2,-4.249595538E0,6.493379760E0,-8.525275505E0,1.152837219E1,0
2.446715671E2,-3.477122217E0,5.280524561E0,-2.916981761E0,6.962980766E0,0
2.446814921E2,-3.105819930E0,4.897617306E0,2.995918296E0,6.527503286E0,0
2.446914181E2,-3.069693493E0,3.516778033E0,1.273174783E0,4.838565893E0,0
2.447013431E2,-3.764458779E0,9.915164512E-1,-1.937702509E0,4.348441766E0,0
2.447112691E2,-3.729060028E0,-7.754554009E-1,-2.253040511E0,4.425314827E0,0
2.447211941E2,-1.986687120E0,-1.433083559E0,-1.028657088E0,2.656838272E0,0
2.447311201E2,1.393346174E-1,-1.914913425E0,-6.148547526E-1,2.016024287E0,0
2.447410451E2,1.342754602E0,-2.402292298E0,-1.009934596E0,2.931546707E0,0
2.447509711E2,1.254075291E0,-2.416328539E0,-9.002643652E-1,2.867372381E0,0
2.447608961E2,6.899389949E-1,-2.287683948E0,-9.672662938E-1,2.577812589E0,0
2.447708221E2,-1.961185366E-2,-2.052570330E0,-1.112678946E0,2.334841327E0,0
2.447807471E2,-5.785295101E-1,-1.299462987E0,-6.405507072E-1,1.560001813E0,0
2.447906731E2,-9.207984710E-1,-5.398149490E-1,1.548184099E-1,1.078535462E0,0
2.448005981E2,-1.073390992E0,-2.384722584E-1,1.060610075E0,1.527720842E0,0
2.448105241E2,-9.074635302E-1,-2.663014966E-1,1.877683618E0,2.102403937E0,0
2.448204491E2,-6.802800525E-1,-6.526100779E-1,1.978355130E0,2.191476645E0,0
2.448303751E2,-7.829364748E-1,-1.155189373E0,1.466821409E0,2.024602938E0,0
2.448403001E2,-8.116995133E-1,-1.409198853E0,1.054663457E0,1.938301451E0,0
2.448502261E2,-7.590657286E-1,-1.673045104E0,1.017005049E0,2.099895228E0,0
2.448601511E2,-9.492420322E-1,-1.912435375E0,9.176199245E-1,2.323896690E0,0
2.448700771E2,-1.201996334E0,-2.004295133E0,7.279866079E-1,2.447847762E0,0
2.448800021E2,-1.467333040E0,-1.608044531E0,4.647506603E-1,2.225952973E0,0
2.448899281E2,-1.614616216E0,-1.318058302E0,1.926587391E-1,2.093174767E0,0
2.448998531E2,-1.438267408E0,-1.063253016E0,4.831215155E-1,1.852707887E0,0
2.449097791E2,-1.075969395E0,-8.426019019E-1,1.071895201E0,1.736849857E0,0
2.449197041E2,-8.139590237E-1,-4.764369786E-1,1.467422064E0,1.744376393E0,0
2.449296301E2,-7.006635194E-1,1.154064953E-1,1.862810494E0,1.993567396E0,0
2.449395551E2,-7.644056252E-1,6.517224705E-1,2.525829639E0,2.718248242E0,0
2.449494813E2,-1.071759107E0,5.980005920E-1,3.277059441E0,3.499341491E0,0
2.449594063E2,-1.458767600E0,-2.777035671E-1,3.532925119E0,3.832320718E0,0
2.449693323E2,-1.500204479E0,-1.517399240E0,3.023026865E0,3.700243959E0,0
2.449792573E2,-1.055241308E0,-1.987324174E0,1.852365320E0,2.914489470E0,0
2.449891833E2,-5.474851803E-1,-1.112948502E0,2.493099265E-1,1.265128385E0,0
2.449991083E2,-5.378127162E-1,4.957830763E-1,-8.744252269E-1,1.140027567E0,0
2.450090343E2,-1.013987886E0,1.606837665E0,-7.088519602E-1,2.027947193E0,0
2.450189593E2,-1.852504484E0,2.187319415E0,3.379306193E-1,2.886232179E0,0
2.450288853E2,-2.417786396E0,2.609536332E0,1.643491668E0,3.918728848E0,0
2.450388103E2,-2.590590768E0,3.355543401E0,3.325747744E0,5.388082228E0,0
2.450487363E2,-2.661671568E0,4.385726904E0,5.407548305E0,7.453903319E0,0
2.450586613E2,-2.985916926E0,4.917923516E0,5.757866689E0,8.139699036E0,0
2.450685873E2,-4.305089123E0,5.365691012E0,3.907960854E0,7.911800706E0,0
2.450785123E2,-6.278243154E0,5.594191428E0,2.173010255E0,8.685233929E0,0
2.450884383E2,-7.781842380E0,4.763866925E0,2.352510273E0,9.422621901E0,0
2.450983633E2,-8.328384551E0,3.399605679E0,3.451599705E0,9.634980463E0,0
2.451082893E2,-7.872582396E0,2.838406293E0,3.721454555E0,9.158784192E0,0
2.451182143E2,-5.962884103E0,3.593871818E0,2.908874012E0,7.545425733E0,0
2.451281403E2,-3.362265944E0,5.289735096E0,2.587458415E0,6.780934354E0,0
2.451380653E2,-1.527549567E0,6.758579056E0,2.760551201E0,7.458715806E0,0
2.451479913E2,-1.551659538E-1,6.033341882E0,1.784593606E0,6.293652761E0,0
2.451579163E2,1.166511190E0,4.072596812E0,-3.043121260E-2,4.236474856E0,0
2.451678423E2,1.987815340E0,2.336329274E0,-1.564358228E0,3.443408336E0,0
2.451777673E2,2.619972150E0,1.427702367E0,-2.350881239E0,3.798582725E0,0
2.451876933E2,3.007270957E0,1.142293923E0,-2.038400772E0,3.808358140E0,0
2.451976183E2,2.953340333E0,2.562893677E0,-7.171586609E-1,3.975545204E0,0
2.452075443E2,2.429634609E0,4.825721696E0,9.039363436E-1,5.477938950E0,0
2.452174693E2,1.810575709E0,6.816554199E0,1.811386133E0,7.281807143E0,0
2.452273953E2,1.445195920E0,7.945932793E0,1.407913050E0,8.198088701E0,0
2.452373203E2,1.339007414E0,7.364564606E0,6.381078136E-1,7.512451948E0,0
2.452472463E2,1.321911618E0,5.879201676E0,-2.855677798E-2,6.026049964E0,0
2.452571713E2,1.703557483E0,4.178757690E0,-5.878942645E-1,4.550795929E0,0
2.452670973E2,2.327066992E0,2.800786477E0,-7.522653437E-1,3.718272290E0,0
2.452770223E2,2.884576200E0,1.961397620E0,-1.347515698E0,3.739473096E0,0
2.452869483E2,3.250280070E0,1.939562947E0,-2.340925477E0,4.450410886E0,0
2.452968733E2,3.455254800E0,1.772868769E0,-3.339591319E0,5.121983950E0,0
2.453067993E2,2.509695125E0,1.261061398E0,-4.851152114E0,5.605579569E0,0
2.453167243E2,1.074328739E0,4.298615670E-1,-5.686697888E0,5.803231520E0,0
2.453266503E2,-6.776629119E-1,-2.665003020E-1,-5.965555696E0,6.009833957E0,0
2.453365753E2,-2.168868818E0,-1.206282343E0,-4.789662502E0,5.394439352E0,0
2.453465013E2,-2.665971318E0,-2.221381785E0,-4.154476834E0,5.413096884E0,0
2.453564263E2,-2.437738266E0,-3.197615953E0,-3.974555377E0,5.653707287E0,0
2.453663523E2,-2.108773182E0,-3.609783846E0,-3.977582481E0,5.770496178E0,0
2.453762773E2,-1.880948265E0,-3.600454028E0,-4.707409135E0,6.217791919E0,0
2.453862033E2,-1.661211655E0,-4.179900820E0,-5.471764766E0,7.083177584E0,0
2.453961293E2,-1.361117637E0,-4.476355823E0,-6.334424372E0,7.874981575E0,0
2.454060543E2,-8.419723029E-1,-4.653225326E0,-6.755275379E0,8.245918308E0,0
2.454159803E2,-3.094434232E-1,-4.700464981E0,-6.682880418E0,8.176247119E0,0
2.454259053E2,4.167155644E-1,-4.736914769E0,-6.432662857E0,7.999447783E0,0
2.454358313E2,1.151897829E0,-4.796813647E0,-6.233547038E0,7.949427554E0,0
2.454457563E2,1.417046986E0,-4.971328475E0,-5.916354885E0,7.856550394E0,0
2.454556823E2,1.171216591E0,-5.328441909E0,-5.568744931E0,7.795829756E0,0
2.454656073E2,6.987104031E-1,-5.657450116E0,-5.288091443E0,7.775528866E0,0
2.454755333E2,-3.920499623E-2,-6.114119997E0,-4.976807317E0,7.883692754E0,0
2.454854583E2,-6.399037859E-1,-6.515631339E0,-4.730589836E0,8.077215411E0,0
2.454953843E2,-7.988778850E-1,-6.766271653E0,-4.288882395E0,8.050785686E0,0
2.455053093E2,-6.587952626E-1,-6.850451093E0,-3.455830750E0,7.701003672E0,0
2.455152353E2,-4.709557986E-1,-6.700965856E0,-2.529445850E0,7.177941144E0,0
2.455251603E2,-3.246400443E-1,-6.069213966E0,-1.304363246E0,6.216278050E0,0
2.455350863E2,-1.371654466E-2,-4.849294161E0,4.573145369E-1,4.870829354E0,0
2.455450113E2,4.404980908E-1,-3.405801389E0,3.157155267E0,4.664884891E0,0
2.455549373E2,1.438035128E0,-1.501394241E0,6.047617859E0,6.394983305E0,0
2.455648623E2,2.852056618E0,1.002408060E0,8.191562628E0,8.731594766E0,0
2.455747883E2,2.024935512E0,5.912501569E0,1.126288106E1,1.288062609E1,0
2.455847133E2,-4.019371654E-1,1.369428314E1,1.433049178E1,1.982568886E1,0
2.455946393E2,2.753829534E-1,1.941978315E1,1.283332507E1,2.327870370E1,0
2.456045643E2,1.369100256E0,1.954392655E1,6.523714530E0,2.064941529E1,0
2.456144903E2,1.189647015E0,1.362056144E1,1.698724321E0,1.377754036E1,0
2.456244153E2,3.300642139E-1,5.530154477E0,1.367383075E0,5.706249854E0,0
2.456343413E2,8.987335642E-1,1.556984890E-1,9.226321578E-1,1.297387428E0,0
2.456442663E2,1.718553837E0,-4.574535252E0,-1.308867649E0,5.058945995E0,0
2.456541923E2,2.641981947E0,-9.060988632E0,-2.682700202E0,9.812158986E0,0
2.456641173E2,3.481901146E0,-1.148275742E1,-2.206109442E0,1.220017510E1,0
2.456740433E2,3.582366544E0,-1.000345864E1,-1.122212831E0,1.068465706E1,0
2.456839683E2,3.488533351E0,-4.161040041E0,6.588376549E-1,5.469751934E0,0
2.456938943E2,2.381949104E0,3.506186972E0,1.537776786E0,4.509078183E0,0
2.457038193E2,-5.584222510E-2,1.282546641E1,8.404504189E-1,1.285309550E1,0
2.457137453E2,-3.581628333E0,1.970107048E1,3.035815895E-1,2.002629275E1,0
2.457236703E2,-6.753661548E0,1.941719283E1,3.900303340E-1,2.056189304E1,0
2.457335963E2,-5.510130687E0,8.466199915E0,-5.083421354E0,1.130837096E1,0
2.457435213E2,2.001502795E0,-4.193644701E0,-1.227129889E1,1.312164036E1,0
2.457534473E2,1.154564306E1,-1.106389564E1,-1.089596945E1,1.935029226E1,0
2.457633723E2,1.566798622E1,-1.452766924E1,-4.014745922E0,2.174067963E1,0
2.457732983E2,1.081341612E1,-1.254791663E1,1.178295523E0,1.660628075E1,0
2.457832233E2,1.289270706E0,-6.130650076E0,-1.038959590E-1,6.265611197E0,0
2.457931493E2,-3.583691815E0,-8.489888155E-1,-4.452507662E0,5.778274268E0,0
2.458030753E2,-4.647752040E0,2.138413888E0,-8.480819709E0,9.904479588E0,0
2.458130003E2,-3.953337878E0,4.393047034E0,-9.004840744E0,1.077102128E1,0
2.458229263E2,-2.996736614E0,5.811923028E0,-5.911335635E0,8.814917391E0,0
2.458328513E2,-3.316978675E0,6.508542175E0,-1.154995830E0,7.395774749E0,0
2.458427773E2,-4.114641801E0,5.662730736E0,1.018111050E0,7.073425383E0,0
2.458527023E2,-4.592668052E0,3.458026380E0,-9.753509465E-1,5.831111022E0,0
2.458626283E2,-4.340855956E0,1.472016660E0,-2.121975903E0,5.051004376E0,0
2.458725533E2,-3.509618118E0,-6.407963634E-2,-1.452409192E0,3.798817973E0,0
2.458824793E2,-2.407492519E0,-1.440106650E0,-2.082895160E-2,2.805416411E0,0
2.458924043E2,-6.775378545E-1,-2.048911727E0,5.937886964E-1,2.238231853E0,0
2.459023303E2,7.839792527E-1,-2.219323565E0,2.520524168E-1,2.367182075E0,0
2.459122553E2,1.614112479E0,-1.897171218E0,-3.404802977E-1,2.514069323E0,0
2.459221813E2,2.041552129E0,-1.718080359E0,-3.101462585E-1,2.686247553E0,0
2.459321063E2,1.771511630E0,-1.668776636E0,-1.077406494E-1,2.436119243E0,0
2.459420323E2,8.322965498E-1,-1.414129225E0,-1.295690364E-1,1.645985160E0,0
2.459519575E2,-2.699608669E-1,-9.723650658E-1,-4.763697356E-1,1.115930471E0,0
2.459618835E2,-1.045870048E0,-2.852762961E-1,-2.656746751E-1,1.116158482E0,0
2.459718085E2,-1.574414562E0,-6.196586788E-2,4.684478547E-1,1.643795722E0,0
2.459817345E2,-1.758553031E0,-4.226320696E-1,1.051685470E0,2.092168482E0,0
2.459916595E2,-1.563470621E0,-9.918590981E-1,1.398492601E0,2.320346183E0,0
2.460015855E2,-1.391135049E0,-1.655557836E0,1.470332662E0,2.614958242E0,0
2.460115105E2,-1.186452096E0,-2.141811705E0,1.272447681E0,2.759374758E0,0
2.460214365E2,-1.054078443E0,-2.306181030E0,9.477927268E-1,2.707002652E0,0
2.460313615E2,-8.799545002E-1,-2.199884496E0,6.503800229E-1,2.456991228E0,0
2.460412875E2,-8.183673857E-1,-2.071956189E0,4.243137288E-1,2.267767573E0,0
2.460512125E2,-8.799706531E-1,-2.029533470E0,2.745326221E-1,2.229063170E0,0
2.460611385E2,-8.873391681E-1,-1.674512170E0,3.176032126E-1,1.921518568E0,0
2.460710635E2,-7.764685772E-1,-1.380352784E0,5.852981007E-1,1.688446365E0,0
2.460809895E2,-5.766725074E-1,-1.342252327E0,1.013991467E0,1.778305706E0,0
2.460909145E2,-6.330507760E-1,-1.000745112E0,1.534166569E0,1.938017318E0,0
2.461008405E2,-9.207890423E-1,-3.285901308E-1,1.901854838E0,2.138428339E0,0
2.461107655E2,-1.087956187E0,-9.574406326E-2,1.944973668E0,2.230636268E0,0
2.461206915E2,-1.188933070E0,3.706608474E-2,2.021569708E0,2.345565992E0,0
2.461306175E2,-1.017096485E0,-3.540594327E-1,2.299302950E0,2.539022922E0,0
2.461405425E2,-6.926674519E-1,-8.814724374E-1,2.474745147E0,2.716826347E0,0
2.461504685E2,-4.468368381E-1,-1.379570426E0,2.379011170E0,2.786139241E0,0
2.461603935E2,-2.829757091E-1,-1.294215111E0,2.049924172E0,2.440749295E0,0
2.461703195E2,-1.175744967E-1,-5.847700971E-1,1.909670227E0,2.000654944E0,0
2.461802445E2,-1.163517708E-1,4.350959945E-1,2.405131267E0,2.446937407E0,0
2.461901705E2,-5.104373682E-1,1.530328603E0,2.756186839E0,3.193590117E0,0
2.462000955E2,-1.131220759E0,2.473521910E0,2.241359382E0,3.524437958E0,0
2.462100215E2,-1.539594685E0,3.065651312E0,1.596388253E0,3.783784510E0,0
2.462199465E2,-1.435217501E0,3.566675833E0,2.273390137E0,4.466467114E0,0
2.462298725E2,-1.277262571E0,3.979042531E0,4.546239114E0,6.175149327E0,0
2.462397975E2,-1.369219831E0,4.011411547E0,6.018686421E0,7.361438160E0,0
2.462497235E2,-2.161431452E0,3.706827745E0,5.278467511E0,6.802541960E0,0
2.462596485E2,-3.829234527E0,3.590093932E0,3.603656256E0,6.366957665E0,0
2.462695745E2,-5.741436598E0,2.972692863E0,2.127695064E0,6.806473635E0,0
2.462794995E2,-7.365412452E0,2.028389754E0,2.245918748E0,7.962902524E0,0
2.462894255E2,-8.003393381E0,2.412346001E0,3.306504849E0,8.989254316E0,0
2.462993505E2,-6.997707372E0,5.381777871E0,3.131704384E0,9.366910583E0,0
2.463092765E2,-5.344177936E0,7.952258896E0,2.210786630E0,9.832915990E0,0
2.463192015E2,-3.930002518E0,8.589307194E0,1.438350877E0,9.554578541E0,0
2.463291275E2,-1.975810714E0,7.268802416E0,6.779598042E-2,7.532855557E0,0
2.463390525E2,4.187332924E-1,4.928391201E0,-1.269717178E0,5.106521234E0,0
2.463489785E2,2.655497786E0,3.038205652E0,-1.788052819E0,4.413558083E0,0
2.463589045E2,4.232906707E0,1.757459602E0,-1.867886024E0,4.949258696E0,0
2.463688295E2,4.543817782E0,1.069062225E0,-1.943057828E0,5.056149503E0,0
2.463787555E2,3.238214341E0,2.276126926E0,-1.712007440E0,4.312511493E0,0
2.463886805E2,1.574002187E0,4.276136634E0,-9.266994810E-1,4.649903153E0,0
2.463986065E2,1.803635064E-1,6.079099853E0,2.692420614E-1,6.087731704E0,0
2.464085315E2,-5.258707284E-1,7.147361594E0,9.657448483E-1,7.231457730E0,0
2.464184575E2,-2.643433737E-1,7.119273909E0,1.108675284E0,7.209930603E0,0
2.464283825E2,1.295965183E-1,5.856085879E0,1.012322306E0,5.944353079E0,0
2.464383085E2,6.285912509E-1,4.258741168E0,1.599640328E-1,4.307852340E0,0
2.464482335E2,1.159917139E0,2.733637637E0,-5.469048442E-1,3.019484626E0,0
2.464581595E2,2.032930263E0,2.061711282E0,-9.163803148E-1,3.036974111E0,0
2.464680845E2,2.769121173E0,2.180572897E0,-1.964300324E0,4.035022428E0,0
2.464780105E2,2.851998730E0,2.208339570E0,-4.587870704E0,5.836027588E0,0
2.464879355E2,1.675568031E0,1.851758818E0,-6.567237110E0,7.026033177E0,0
2.464978615E2,1.838953160E-1,6.562131321E-1,-7.303313853E0,7.335040994E0,0
2.465077865E2,-1.112207660E0,-6.264660072E-1,-6.251719599E0,6.380710265E0,0
2.465177125E2,-1.407628583E0,-1.758037307E0,-3.688508126E0,4.321713271E0,0
2.465276375E2,-1.161304245E0,-3.282081322E0,-3.050156776E0,4.628622010E0,0
2.465375635E2,-1.826720164E0,-4.497785284E0,-3.300256222E0,5.870150777E0,0
2.465474885E2,-2.339788048E0,-4.728840934E0,-3.782678996E0,6.491933847E0,0
2.465574145E2,-2.440061803E0,-4.362015275E0,-4.640546808E0,6.820245857E0,0
2.465673395E2,-2.168666504E0,-4.312928485E0,-5.582781757E0,7.380509377E0,0
2.465772655E2,-1.599631411E0,-4.256734403E0,-6.230111799E0,7.713164166E0,0
2.465871905E2,-6.690729135E-1,-4.323669820E0,-6.271972016E0,7.647183288E0,0
2.465971165E2,4.663527243E-1,-4.362722204E0,-6.118377939E0,7.528969285E0,0
2.466070425E2,1.196893323E0,-4.430137677E0,-6.230104197E0,7.737756249E0,0
2.466169675E2,1.399174094E0,-4.667406578E0,-6.272926866E0,7.943046253E0,0
2.466268935E2,1.372189925E0,-4.868235047E0,-6.166340895E0,7.975360663E0,0
2.466368185E2,1.194578264E0,-5.300639568E0,-5.686813663E0,7.865344665E0,0
2.466467445E2,6.986795591E-1,-6.035930445E0,-5.209807751E0,8.003918182E0,0
2.466566695E2,-1.653914183E-1,-6.652436305E0,-4.646162474E0,8.115977381E0,0
2.466665955E2,-1.001403216E0,-6.861756100E0,-4.029788176E0,8.020330288E0,0
2.466765205E2,-1.512426036E0,-6.839892776E0,-3.378438466E0,7.777236795E0,0
2.466864465E2,-1.601603530E0,-6.748187385E0,-2.548068062E0,7.388898273E0,0
2.466963715E2,-1.402953442E0,-6.337050356E0,-1.575712352E0,6.679023506E0,0
2.467062975E2,-9.920495711E-1,-5.473730600E0,-3.262696633E-1,5.572462734E0,0
2.467162225E2,-3.873306745E-1,-4.203731148E0,1.136253165E0,4.371779028E0,0
2.467261485E2,6.768045406E-1,-2.746224353E0,2.793918045E0,3.975649711E0,0
2.467360735E2,2.135246597E0,-8.506137568E-1,4.535305697E0,5.084468464E0,0
2.467459995E2,3.146096721E0,2.100533286E0,6.597980601E0,7.605492270E0,0
2.467559245E2,2.387030773E0,6.905579227E0,9.041086464E0,1.162437890E1,0
2.467658505E2,1.024829793E0,1.251358646E1,1.093573052E1,1.665023495E1,0
2.467757755E2,1.065517935E0,1.591812777E1,1.085352802E1,1.929562621E1,0
2.467857015E2,8.872405694E-1,1.547362127E1,7.888145345E0,1.739088807E1,0
2.467956275E2,-1.221535975E-1,1.138520014E1,4.138833486E0,1.211476976E1,0
2.468055525E2,-1.052914554E0,5.022151889E0,2.699237298E0,5.797975565E0,0
2.468154785E2,-1.151782785E0,-1.675677520E-1,2.051394455E0,2.358580451E0,0
2.468254035E2,-2.529103495E-1,-4.099875242E0,1.029043004E0,4.234603895E0,0
2.468353295E2,1.339198911E0,-7.827724897E0,2.375793886E-1,7.945009424E0,0
2.468452545E2,2.705839681E0,-1.048242044E1,1.596512067E-1,1.082719702E1,0
2.468551805E2,3.621266023E0,-9.980551586E0,5.870470029E-1,1.063341910E1,0
2.468651055E2,3.305157066E0,-4.636018140E0,1.295903202E0,5.839185948E0,0
2.468750315E2,2.609055398E0,2.196624674E0,2.191960350E0,4.054259514E0,0
2.468849565E2,5.055420792E-1,1.097411047E1,1.785787315E0,1.112994653E1,0
2.468948825E2,-3.447695519E0,1.969365387E1,1.456064286E0,2.004611509E1,0
2.469048075E2,-7.586522573E0,2.353065525E1,2.168647501E0,2.481834187E1,0
2.469147335E2,-7.400562989E0,1.555040339E1,-5.677244695E0,1.813324256E1,0
2.469246585E2,-1.230428128E-1,-1.336202213E0,-1.524489807E1,1.530383916E1,0
2.469345845E2,1.018543334E1,-1.176358749E1,-1.237017998E1,1.987828956E1,0
2.469445095E2,1.537572484E1,-1.766390990E1,-3.804950455E0,2.372560379E1,0
2.469544356E2,1.044435624E1,-1.708813223E1,4.227490724E0,2.046852506E1,0
2.469643606E2,-4.689298846E-1,-9.491265351E0,2.578391722E0,9.846426615E0,0
2.469742866E2,-5.173941514E0,-2.864472011E0,-6.303738184E0,8.643609535E0,0
2.469842126E2,-5.319126710E0,2.707792944E-1,-1.230931164E1,1.341214313E1,0
2.469941376E2,-3.697790873E0,3.072601313E0,-1.252039612E1,1.341174319E1,0
2.470040636E2,-2.675230384E0,6.543029637E0,-7.491425212E0,1.029997797E1,0
2.470139886E2,-3.889707016E0,9.435661254E0,-2.137136856E-1,1.020819267E1,0
2.470239146E2,-5.700862768E0,9.451688472E0,1.153287566E0,1.109794231E1,0
2.470338396E2,-5.480620374E0,7.137845251E0,-1.872168232E0,9.191901240E0,0
2.470437656E2,-4.268752770E0,4.266923177E0,-2.410151248E0,6.499054750E0,0
2.470536906E2,-3.777769089E0,1.987101395E0,-1.375664779E0,4.484703427E0,0
2.470636166E2,-2.074171114E0,-2.572032291E-1,-3.508791322E-1,2.119305423E0,0
2.470735416E2,4.823401813E-1,-1.965305899E0,-1.445770848E-1,2.028788274E0,0
2.470834676E2,2.126641688E0,-2.670035133E0,-6.364387259E-1,3.472282641E0,0
2.470933926E2,3.060812157E0,-3.012235828E0,-9.020258389E-1,4.388141561E0,0
2.471033186E2,2.965919156E0,-2.914045874E0,-9.014892107E-1,4.254529656E0,0
2.471132436E2,2.215196015E0,-2.781527503E0,-1.017291563E0,3.698495742E0,0
2.471231696E2,7.384224261E-1,-2.011148070E0,-1.388079441E0,2.552792348E0,0
2.471330946E2,-1.859128064E-1,-5.474759710E-1,-1.514810092E0,1.621401593E0,0
2.471430206E2,-9.932577521E-1,3.013701725E-1,-7.589663259E-1,1.285851790E0,0
2.471529456E2,-1.405132553E0,3.096252716E-1,2.935167772E-1,1.468474514E0,0
2.471628716E2,-1.141997543E0,-2.346668905E-1,1.035509732E0,1.559329132E0,0
2.471727976E2,-8.381042967E-1,-1.293199450E0,1.456106386E0,2.120148447E0,0
2.471827226E2,-6.843065914E-1,-2.091448467E0,1.163754959E0,2.489328786E0,0
2.471926486E2,-3.777004565E-1,-2.447291885E0,1.149901736E0,2.730232446E0,0
2.472025736E2,-5.201293474E-1,-2.521556202E0,1.312587647E0,2.889925007E0,0
2.472124996E2,-1.001479668E0,-2.441010806E0,1.144281392E0,2.875912931E0,0
2.472224246E2,-1.431704201E0,-2.214653394E0,9.346644851E-1,2.797867808E0,0
2.472323506E2,-1.775442421E0,-1.784040459E0,6.114737463E-1,2.590153720E0,0
2.472422756E2,-1.977873027E0,-1.268095014E0,1.072028518E-1,2.351922432E0,0
2.472522016E2,-1.933216087E0,-9.903060776E-1,1.698382258E-1,2.178732565E0,0
2.472621266E2,-1.771454766E0,-9.545708191E-1,7.791085951E-1,2.157838650E0,0
2.472720526E2,-1.655218405E0,-5.054923779E-1,1.322855358E0,2.178351856E0,0
2.472819776E2,-1.682882752E0,-1.995970452E-1,1.726430329E0,2.419193050E0,0
2.472919036E2,-1.724117024E0,-2.065879762E-2,2.554420770E0,3.081894185E0,0
2.473018286E2,-1.842242182E0,-6.125309229E-2,3.467407068E0,3.926896991E0,0
2.473117546E2,-1.901377559E0,-3.375989360E-1,3.634833902E0,4.115972201E0,0
2.473216796E2,-1.653881147E0,-8.146299917E-1,3.194642936E0,3.688453383E0,0
2.473316056E2,-9.057369205E-1,-1.166824747E0,2.872297339E0,3.229850053E0,0
2.473415316E2,-4.330294423E-1,-7.323304313E-1,2.926094939E0,3.047269918E0,0
